,frame,training day,mice_id,trial_index,idm_id,num_stim,tailbase_x,speed_tailbase,out_runway
13700,11187,day3,idm23_B563,idm23_16,idm23,1,108.03063025841344,-2.163245947375341,0
13701,11188,day3,idm23_B563,idm23_16,idm23,1,107.940099417689,-2.0455687048851514,0
13702,11189,day3,idm23_B563,idm23_16,idm23,1,107.847972272878,-2.1325545814018207,0
13703,11190,day3,idm23_B563,idm23_16,idm23,1,107.76042551703416,-2.361197817681264,0
13704,11191,day3,idm23_B563,idm23_16,idm23,1,107.6727777374834,-2.615670946131432,0
13705,11192,day3,idm23_B563,idm23_16,idm23,1,107.59738750103614,-2.93012973851656,0
13706,11193,day3,idm23_B563,idm23_16,idm23,1,107.55666134781168,-3.3430143466016773,0
13707,11194,day3,idm23_B563,idm23_16,idm23,1,107.5322544087782,-4.009203289063902,0
13708,11195,day3,idm23_B563,idm23_16,idm23,1,107.50752108546088,-4.961244189348693,0
13709,11196,day3,idm23_B563,idm23_16,idm23,1,107.470152675315,-6.1065367580846495,0
13710,11197,day3,idm23_B563,idm23_16,idm23,1,107.3619375051807,-7.4248840633730895,0
13711,11198,day3,idm23_B563,idm23_16,idm23,1,107.2226342320126,-8.75848195527921,0
13712,11199,day3,idm23_B563,idm23_16,idm23,1,107.06494140625,-9.865567202729348,0
13713,11200,day3,idm23_B563,idm23_16,idm23,1,106.89056606950432,-10.993722383171107,0
13714,11201,day3,idm23_B563,idm23_16,idm23,1,106.68127991855935,-12.202314487453338,0
13715,11202,day3,idm23_B563,idm23_16,idm23,1,106.38569491358588,-13.51799965831086,0
13716,11203,day3,idm23_B563,idm23_16,idm23,1,106.02698110079577,-14.760768789044954,0
13717,11204,day3,idm23_B563,idm23_16,idm23,1,105.61936339522546,-18.19940913721369,0
13718,11205,day3,idm23_B563,idm23_16,idm23,1,105.15503382999005,-18.77358352129802,0
13719,11206,day3,idm23_B563,idm23_16,idm23,1,104.66510770681366,-19.095225443361915,0
13720,11207,day3,idm23_B563,idm23_16,idm23,1,104.17674615591844,-19.58183858502897,0
13721,11208,day3,idm23_B563,idm23_16,idm23,1,103.63652382605272,-20.133104757223467,0
13722,11209,day3,idm23_B563,idm23_16,idm23,1,103.05526255802388,-20.666121657407864,0
13723,11210,day3,idm23_B563,idm23_16,idm23,1,102.42253553962205,-20.98973488926874,0
13724,11211,day3,idm23_B563,idm23_16,idm23,1,101.78146370399536,-21.42150275706225,0
13725,11212,day3,idm23_B563,idm23_16,idm23,1,100.33554570934186,-21.83809772927868,0
13726,11213,day3,idm23_B563,idm23_16,idm23,1,99.785582362815,-22.538433581904386,0
13727,11214,day3,idm23_B563,idm23_16,idm23,1,99.27383252859748,-18.83547731792165,0
13728,11215,day3,idm23_B563,idm23_16,idm23,1,98.6493259905504,-20.53670661640629,0
13729,11216,day3,idm23_B563,idm23_16,idm23,1,97.98093760361408,-22.874034562457734,0
13730,11217,day3,idm23_B563,idm23_16,idm23,1,97.31249158135776,-24.82154455389757,0
13731,11218,day3,idm23_B563,idm23_16,idm23,1,96.6606943955156,-26.886719417637345,0
13732,11219,day3,idm23_B563,idm23_16,idm23,1,95.9339777696038,-29.18166384296848,0
13733,11220,day3,idm23_B563,idm23_16,idm23,1,95.1624985753067,-31.79939358407148,0
13734,11221,day3,idm23_B563,idm23_16,idm23,1,94.2891907223972,-34.29658527367512,0
13735,11222,day3,idm23_B563,idm23_16,idm23,1,94.13728797973307,-36.88588387011411,0
13736,11223,day3,idm23_B563,idm23_16,idm23,1,93.02326653680372,-39.22731036407081,0
13737,11224,day3,idm23_B563,idm23_16,idm23,1,91.7332203508372,-43.59109880054363,0
13738,11225,day3,idm23_B563,idm23_16,idm23,1,90.46309979588032,-45.29541027327927,0
13739,11226,day3,idm23_B563,idm23_16,idm23,1,89.10638897235577,-46.46902505666809,0
13740,11227,day3,idm23_B563,idm23_16,idm23,1,87.6754470946618,-47.76807878778233,0
13741,11228,day3,idm23_B563,idm23_16,idm23,1,86.15242987918602,-48.83480705256636,0
13742,11229,day3,idm23_B563,idm23_16,idm23,1,84.59608002113727,-49.88241739672466,0
13743,11230,day3,idm23_B563,idm23_16,idm23,1,82.96170553920756,-50.67068647127071,0
13744,11231,day3,idm23_B563,idm23_16,idm23,1,81.30632978282495,-51.36943484301074,0
13745,11232,day3,idm23_B563,idm23_16,idm23,1,79.63880009739721,-51.87682688405395,0
13746,11233,day3,idm23_B563,idm23_16,idm23,1,77.95286596485411,-52.31050792893732,0
13747,11234,day3,idm23_B563,idm23_16,idm23,1,76.26870039476957,-52.63351840144346,0
13748,11235,day3,idm23_B563,idm23_16,idm23,1,74.5623147898707,-52.80288099567383,0
13749,11236,day3,idm23_B563,idm23_16,idm23,1,72.84878240529676,-52.83090325672873,0
13750,11237,day3,idm23_B563,idm23_16,idm23,1,71.06707520826426,-52.53961878590184,0
13751,11238,day3,idm23_B563,idm23_16,idm23,1,69.28309692059018,-51.98174596600478,0
13752,11239,day3,idm23_B563,idm23_16,idm23,1,67.49496241400034,-50.94154121671319,0
13753,11240,day3,idm23_B563,idm23_16,idm23,1,65.69251168248508,-49.76010340345754,0
13754,11241,day3,idm23_B563,idm23_16,idm23,1,63.89392057464356,-48.33644147086685,0
13755,11242,day3,idm23_B563,idm23_16,idm23,1,62.11970305506052,-46.57128482038361,0
13756,11243,day3,idm23_B563,idm23_16,idm23,1,60.37806309060013,-44.62132223999664,0
13757,11244,day3,idm23_B563,idm23_16,idm23,1,58.68357108442474,-42.50683826440712,0
13758,11245,day3,idm23_B563,idm23_16,idm23,1,57.07196805837617,-40.351892872282704,0
