Unnamed: 0.1,Unnamed: 0,training day,DoB,exp_date,exp_name,mice_id,gender,total_trial,time_stim_begin,num_stim,num_enter,contrast,distance,comment,num_exp,exp_starttime,timestamp,latency_to_maxSpeed,fled_allover_duration,mean_speed,max_instance_speed2safezone,max_instance_speed2water,max_instance_speed_before,mean_speed_before,speed_var_before,pause_times_before,coefficiency_speed,index_max_frequency,duration_high_speed,longest_immobile_duration,first_immobile_start,total_immobile_duration,x_loc_looming,x_loc_off,x_loc_end,x_loc_exit,x_loc_distance_duration_high_speed,x_loc_fled_end,exit_idx,enter_idx,trial_end_idx,back_to_track_idx,duration_reward,furthest_loc,furthest_idx,nearest_back_loc,nearest_back_idx,furthest_loc_after_esc,nearest_back_loc_after_esc,reach_safe_idx,neck_nose_angle_at_looming,tailbase_nose_angle_at_looming,x_loc_immobile,max_speedS,nPeriodS,speed_fold,escape_distance,escape_max_acc,escape_acc_var,nPeriodW,durationsM,sum_duration_lsM,latency_to_first_escape,back_idx_after_flee,fastest_escape_start,freeze_start,first_freeze_duration,freeze_end,duration_between_escape_and_freeze,binary_occasion,trial_recheck,idm_id,trial_index,manual_label,stim_omit,unsure,comment_y,isDefensive,whichDecision_new,ignore_probability,escape_probability,freeze_probability,freeze_escape_probability,x_loc_off_to_sz,x_loc_end_to_sz,x_loc_exit_to_sz,x_loc_change,distance_under_threat,distance_fled_new,exit_time_after_looming,end_time_after_looming,reach_safe_time_after_looming,escape_to_reach_safe_time,decision_latency,first_decision,decision_latency_new,social_rank,decision_corrected,decision_score,speed_explore_25-50_mean,speed_explore_25-50_skewness,speed_explore_25-50_kurtosis,change_trial,phase,pair_trial,speed_explore_25-100_mean,speed_explore_25-100_skewness,speed_explore_25-100_kurtosis,time_shift,foraging_interval
10,2183,day4,20231027,20240109,test,idm26_1_87F3,male,3,10:20:20,1.0,1.0,1.0,0.062696889,,0,10:15:58,2024_01_09_10_20_20_093850,2.533333333333333,2.0,5.525253406193535,95.4861767516003,5.013656307442881,-0.3065443946176873,0.0135533551897211,0.0105746895382264,1.0,3.097645395475812,0,0.4,3.9,0.0,10.7,7.687726574804169,115.78912466843502,115.86360892945956,117.128055751271,34.46916509572644,111.9778019831731,900,0,447,-2,2.1,115.86402468086872,447,115.67088289539124,638,115.8622684225796,115.67088289539124,401.0,130.56550923327458,139.68100815656382,115.81289632377322,52.17513897286438,1,,104.91641039456232,-0.0198317819675301,0.4082496138713261,0,0.9666666666666668,0.9666666666666668,1.8666666666666667,21.0,1.8666666666666667,0.0333333333333333,0.9666666666666668,1.0,0.8666666666666667,0,3,idm26_1,idm26_1_3,1.0,,,,1.0,3.0,0.0670643731140656,0.0364354314294481,0.0004370293901548,0.8960631660663314,-15.789124668435012,-15.863608929459554,-17.12805575127101,108.1758823546554,108.10139809363083,104.29007540836892,20.0,4.9,3.3666666666666667,1.5,0.0333333333333333,2,0.0333333333333333,dom,1.0,3,,,,5.0,1,idm26_1_1.0,,,,-99,
11,2186,day4,20231027,20240109,test,idm26_1_87F3,male,6,10:25:37,2.0,2.0,1.0,0.058218429,,0,10:15:58,2024_01_09_10_25_37_553452,2.033333333333333,1.6,1.591954347985198,96.74747143949038,26.8563039700635,-15.284382990611553,-1.7706337795077003,12.846386704606648,1.0,1.9154263541037453,2,0.3666666666666666,0.9666666666666668,0.2333333333333333,3.5,7.899157617705571,117.23682547248012,115.79820255512269,42.4890956996712,31.865621794440067,110.65701285850464,900,0,407,725,1.6666666666666667,117.40713590019894,529,42.4890956996712,899,115.8008732074768,42.4890956996712,383.0,159.64366488349032,152.8779657940004,115.68504693716844,63.438922339881536,1,-5.126205182284912,103.20932832510464,-0.1544103605583778,0.3881660766927379,2,0.9,0.9,1.4666666666666666,21.0,1.4666666666666666,0.2333333333333333,0.9,1.1333333333333333,0.3333333333333333,0,6,idm26_1,idm26_1_6,3.0,,,,1.0,3.0,0.0103356892758335,0.0312516674983438,0.0063551084862,0.9520575347396224,-17.236825472480113,-15.798202555122684,57.5109043003288,107.89904493741712,109.33766785477454,102.75785524079907,20.0,3.566666666666667,2.7666666666666666,1.3,0.2333333333333333,2,0.2333333333333333,dom,3.0,2,12.251198199446726,0.6993419256699148,-1.5000000000000022,5.0,1,idm26_1_2.0,13.237889074836575,0.2292093837368614,-1.4406557271181972,-98,148.71666666666667
12,2187,day4,20231027,20240109,test,idm26_1_87F3,male,7,10:26:45,3.0,2.0,1.0,0.05373997,,0,10:15:58,2024_01_09_10_26_45_849762,1.7333333333333334,1.4333333333333331,5.555464188418593,108.65693351304394,3.098438115763672,-0.4951265645287207,0.1422191390802704,0.1767754405640305,3.0,3.5102938794259337,0,0.4333333333333333,2.566666666666667,0.0,10.833333333333334,8.27403133807195,115.9994456647878,116.03465372181697,117.12025663475352,42.737742715931695,112.91835341719164,900,0,397,-2,1.3666666666666667,116.15847899743036,524,115.9605631942142,552,116.10487555951592,115.74300216553382,368.0,-164.46055985547025,-159.6485150307659,115.91305226293105,72.04983397417479,1,,105.67412338459206,-0.2157309120176502,0.5152360558822044,0,0.6333333333333333,0.6333333333333333,1.1666666666666667,21.0,1.1666666666666667,0.0333333333333333,0.6333333333333333,0.6666666666666666,0.5,0,7,idm26_1,idm26_1_7,3.0,,,,1.0,3.0,0.0118705102377956,0.0418458703968945,0.0005217751528667,0.9457618442124432,-15.999445664787808,-16.034653721816966,-17.12025663475353,107.76062238374502,107.72541432671586,104.6443220791197,20.0,3.2333333333333334,2.2666666666666666,1.1,0.0333333333333333,2,0.0333333333333333,dom,3.0,2,,,,5.0,1,idm26_1_3.0,,,,-98,7.716666666666667
13,2188,day4,20231027,20240109,test,idm26_1_87F3,male,8,10:28:15,4.0,3.0,1.0,0.085089186,,0,10:15:58,2024_01_09_10_28_15_400340,0.8333333333333334,1.4,3.323642992146864,110.2336461091691,20.76379517540812,-7.960423086732087,0.2198909971420754,4.746530029050088,2.0,2.5044195956268545,3,0.4,0.6333333333333333,2.966666666666667,3.433333333333333,7.014815596117581,117.26088595200596,117.44032995896885,75.05426894237677,40.00452658520874,110.52959994612068,900,0,408,831,0.4333333333333333,117.51061266992708,457,75.05426894237677,899,117.3973637993203,75.05426894237677,340.0,128.3795877761829,89.91253733538603,117.46240493410149,72.4670084941665,1,,104.10727434638956,-0.135670653360843,0.2669535743928593,0,0.0,0.0,0.1666666666666666,21.0,0.1666666666666666,20.0,,,,0,8,idm26_1,idm26_1_8,1.0,,,,1.0,1.0,0.0,0.9764914030922895,0.0001612903225806,0.0233473065851299,-17.260885952005964,-17.44032995896884,24.94573105762324,110.42551436285127,110.2460703558884,103.5147843500031,20.0,3.6,1.3333333333333333,1.1666666666666667,0.1666666666666666,1,0.1666666666666666,dom,1.0,3,,,,5.0,1,idm26_1_4.0,,,,-98,23.366666666666667
14,2191,day4,20231027,20240109,test,idm26_1_87F3,male,11,10:35:43,5.0,4.0,1.0,0.197050672,,0,10:15:58,2024_01_09_10_35_43_837760,0.9,1.3666666666666667,7.829374015791141,101.23209943491004,10.793254049899971,-23.4423720261437,-9.609662115989623,38.05702468246167,1.0,2.38220941609316,1,0.4,1.6666666666666667,2.533333333333333,2.466666666666667,19.93105196763097,113.13913166238396,115.3303721298906,119.13774693450408,36.79807611359209,110.75332277333392,677,0,376,-2,0.0,115.42978722853115,415,110.78049491254971,636,115.408849417689,110.78049491254971,341.0,-171.46744465529093,-167.0122280747813,115.41516987524868,65.73259413381159,1,-3.5973509487293005,92.19863608281872,-0.1816115070865105,0.2884481239976432,10,0.0,0.0,0.3,21.0,0.3,20.0,,,,0,11,idm26_1,idm26_1_11,1.0,,,,1.0,1.0,0.0,0.9910414030922896,0.0004112903225806,0.0085473065851299,-13.139131662383948,-15.33037212989059,-19.137746934504072,95.3993201622596,93.20807969475295,90.82227080570294,12.566666666666666,2.533333333333333,1.3666666666666667,1.0666666666666669,0.3,1,0.3,dom,1.0,3,8.41010601876799,0.3935007250909912,-1.43923254278384,5.0,2,idm26_1_5.0,10.518158199549616,0.3607734875231021,-0.6505191473997041,-98,132.88888888888889
15,2192,day4,20231027,20240109,test,idm26_1_87F3,male,12,10:37:44,6.0,5.0,1.0,0.058218429,,0,10:15:58,2024_01_09_10_37_44_262174,1.2,1.8,5.518130736548825,94.9426429542609,3.786860037284749,-3.3411893064830323,-0.1357448687116927,0.5753355804955816,3.0,3.119505764544593,1,0.4666666666666667,2.3,4.6,9.6,7.192782293264051,116.36416715019897,117.30392982219826,115.4144907714412,40.27981154545549,108.552341936754,900,0,437,-2,0.8333333333333334,117.30717941810346,437,115.05731670673076,704,113.53252186256633,113.53252186256633,357.0,,,116.24731769106434,55.44079408569597,1,,100.43605968364037,-0.00265722454621,0.3323990242597136,0,0.0,0.0,0.5333333333333333,21.0,0.5333333333333333,20.0,,,,0,12,idm26_1,idm26_1_12,1.0,,,,1.0,1.0,0.0213290402580268,0.5147033598302087,0.0106215434891905,0.4533460564225738,-16.36416715019895,-17.303929822198253,-15.414490771441194,110.1111475289342,109.1713848569349,101.35955964348994,20.0,4.566666666666666,1.9,1.3666666666666667,0.5333333333333333,1,0.5333333333333333,dom,1.0,3,,,,5.0,2,idm26_1_6.0,,,,-98,37.333333333333336
16,2194,day4,20231027,20240109,test,idm26_1_87F3,male,14,10:42:40,7.0,6.0,1.0,0.197050672,,0,10:15:58,2024_01_09_10_42_40_408713,1.2,1.2,-0.6854428038609179,112.3956645690732,27.793319370793245,-43.70083236286505,-9.813163924210428,145.95486795234388,1.0,1.748181197918146,1,0.3333333333333333,0.9333333333333332,2.933333333333333,1.5666666666666669,20.53892391619696,104.0869140625,114.6841170009947,9.918600633859002,33.624055493099306,109.26491232955487,900,0,374,598,1.9,116.83671331026194,470,9.918600633859002,899,115.4667839232427,9.918600633859002,347.0,172.62035578967797,-179.78895703885124,115.44045041031168,73.79352142928998,1,-2.431213384079443,90.26655234582228,-0.2748141193482593,0.6697533912692577,8,0.0,0.0,0.5666666666666667,18.066666666666663,0.5666666666666667,20.0,,,,0,14,idm26_1,idm26_1_14,3.0,,,,1.0,3.0,0.0059106707611094,0.4208860781349221,0.0002789388245519,0.5729243122794166,-4.0869140625,-14.684117000994704,90.081399366141,94.14519308479775,83.54799014630306,88.72598841335794,20.0,2.466666666666667,1.5666666666666669,1.0,0.5666666666666667,1,20.0,dom,3.0,2,8.635573136592612,0.6860939680049336,-1.076572743532788,5.0,2,idm26_1_7.0,16.115673920501532,0.7591504892833993,-0.7887144700328053,-98,143.43333333333334
17,2195,day4,20231027,20240109,test,idm26_1_87F3,male,15,10:44:06,8.0,6.0,1.0,0.062696889,,0,10:15:58,2024_01_09_10_44_06_746309,1.7,1.3666666666666667,5.529100131011454,117.64864436487376,6.792590224531838,-7.814724731460539,0.0548533522209722,16.74953943104669,2.0,3.032180251027471,1,0.3,3.2,0.0,6.466666666666667,7.839679019836911,117.44585129310344,114.7066077275365,116.66034836773322,31.134823098423,109.543054879186,900,0,393,-2,1.3666666666666667,117.44585129310344,539,110.7755136666943,731,115.09787902022546,110.7755136666943,368.0,133.86868057312472,133.09852907908893,116.66108068167688,72.85000809441327,1,,101.8094510753844,-0.1367544114286941,0.58243745451387,0,0.0,0.0,1.1666666666666667,21.0,1.1666666666666667,20.0,,,,0,15,idm26_1,idm26_1_15,3.0,,,,1.0,3.0,0.0196025647330079,0.0669036962712838,0.0003493613597632,0.913144377635945,-17.445851293103438,-14.706607727536484,-16.66034836773321,106.86692870769956,109.60617227326654,101.7033758593491,20.0,3.1,2.2666666666666666,1.1,1.1666666666666667,1,20.0,dom,3.0,2,,,,5.0,2,idm26_1_8.0,,,,-98,3.5166666666666666
18,2199,day4,20231027,20240109,test,idm26_1_87F3,male,19,10:56:44,9.0,7.0,1.0,0.197050672,,0,10:15:58,2024_01_09_10_56_44_704935,1.6,1.5666666666666669,-0.7805440931553944,102.49878139589649,35.15338376853366,-43.41024177240532,-8.708579185821232,153.45508707727728,2.0,1.6558130303129373,1,0.3333333333333333,2.2666666666666666,3.4,2.333333333333333,19.32111793740675,73.00193564012766,113.42378538420093,7.778866040190167,30.648664857306176,110.4470493306532,900,0,393,477,4.6,116.85468646385942,448,7.761298060733381,886,115.1745275198939,7.761298060733381,368.0,-178.36842703141582,-177.4979411581496,72.99123813619033,58.07654292181032,1,-2.315593248017572,93.18187893733422,-0.1066106202410353,0.415886014019013,4,0.0,0.0,1.1,13.733333333333333,1.1,20.0,,,,0,19,idm26_1,idm26_1_19,3.0,,,,1.0,3.0,0.0218152603892135,0.0622335021125313,0.0010865408469427,0.914864696651312,26.998064359872348,-13.423785384200924,92.22113395980983,94.1026674467942,53.68081770272091,91.12593139324645,20.0,3.1,2.2666666666666666,1.1666666666666667,1.1,1,20.0,dom,3.0,2,21.243397794102417,-2.1867972285577184,4.098523960150872,5.0,2,idm26_1_9.0,11.971690708068431,0.7655226227207829,-0.6957956300208816,-98,240.64444444444445
19,2200,day4,20231027,20240109,test,idm26_1_87F3,male,20,10:57:58,10.0,7.0,1.0,0.071653808,,0,10:15:58,2024_01_09_10_57_58_618813,1.0,2.2666666666666666,-0.2167221681308098,72.16354846729297,15.878258980162183,-2.462935866846649,-0.0240259914647796,1.066499791139956,3.0,1.406073414467057,1,0.5333333333333333,0.3,0.1666666666666666,1.0,7.442813701275488,89.74027193509616,7.8838745710809714,7.8838745710809714,35.35360774437377,91.10441771489556,900,0,900,-1,3.6,97.06327257232262,460,7.844474650820624,898,92.27961289787798,7.844474650820624,900.0,-62.2239903647636,-42.45060957798794,96.1588435893982,36.54241999123794,1,,83.91964944288016,-0.073325118974297,0.2566057170628156,0,0.0,0.0,0.4666666666666667,15.6,0.4666666666666667,20.0,,,,0,20,idm26_1,idm26_1_20,1.0,,,,1.0,1.0,0.0766320802386019,0.6333832349303035,0.1125169953218783,0.1774676895092161,10.259728064903848,92.11612542891903,92.11612542891903,0.441060869805483,82.29745823382066,83.66160401362006,20.0,20.0,20.0,19.53333333333333,0.4666666666666667,1,0.4666666666666667,dom,1.0,3,,,,5.0,2,idm26_1_10.0,,,,-98,6.6
20,2252,day4,20231027,20240109,test,idm26_2_8663,male,2,12:31:15,1.0,2.0,1.0,0.192572212,,0,12:27:54,2024_01_09_12_31_15_394730,1.933333333333333,1.4666666666666666,4.955575189258414,100.75321808759207,37.118916891008965,-64.32465482703336,-23.66441866997458,688.2935475469826,1.0,3.317594672841005,3,0.5666666666666667,1.2,0.5,6.133333333333334,14.283722085725095,115.40067426848476,115.29378859623677,114.4481213044319,52.57817486426559,111.5366599490219,900,180,417,-2,1.5,115.40459606059352,536,113.89378781913132,677,115.31347526732428,113.89378781913132,373.0,173.8161369097902,179.37777785953182,115.38923139091511,67.9725550922841,1,-1.361509465140331,101.7502861528877,-0.083084442322515,0.4842729967835811,2,0.0,0.0,1.3,21.0,1.3,20.0,,,,0,2,idm26_2,idm26_2_2,3.0,,,,1.0,3.0,0.0180877807538391,0.0566483372773665,0.0003493613597632,0.924914520609031,-15.400674268484751,-15.293788596236748,-14.448121304431886,101.01006651051166,101.11695218275966,97.2529378632968,20.0,3.9,2.433333333333333,1.1333333333333333,1.3,1,20.0,dom,3.0,2,52.46310233997549,-3.421680505211252,12.209050954508108,4.0,1,idm26_2_1.0,55.06236128588964,-4.398785345742577,24.45524056665491,31,
21,2253,day4,20231027,20240109,test,idm26_2_8663,male,3,12:32:37,2.0,2.0,1.0,0.05373997,,0,12:27:54,2024_01_09_12_32_37_080347,0.9666666666666668,1.4,5.462116423560528,109.10874958859706,6.283069397461329,-0.7715259321634433,0.0395856870332228,0.1393809748227424,2.0,3.53209379759254,1,0.3666666666666666,3.433333333333333,2.5,11.466666666666669,6.496918291248758,115.44915010568636,115.38702829699936,115.33611105354775,35.64857357440008,111.3272844309516,900,0,373,-2,0.6666666666666666,115.48260319960212,534,114.72786674195956,800,115.41460388345492,114.72786674195956,347.0,,,115.39547543310675,72.97979373809125,1,,104.55931937220244,-0.1654186764524076,0.5218471660491029,0,0.0,0.0,0.4666666666666667,21.0,0.4666666666666667,20.0,,,,0,3,idm26_2,idm26_2_3,1.0,,,,1.0,1.0,0.0,0.982324736425623,0.0026612903225806,0.0150139732517966,-15.449150105686355,-15.387028296999349,-15.336111053547748,108.8901100057506,108.9522318144376,104.83036613970285,20.0,2.433333333333333,1.5666666666666669,1.1,0.4666666666666667,1,0.4666666666666667,dom,1.0,3,0.0173778584528352,-0.4573400090948709,-1.4999999999999998,4.0,1,idm26_2_2.0,0.0210228009673855,0.0691059601644113,-0.8820665356442774,31,13.5
22,2254,day4,20231027,20240109,test,idm26_2_8663,male,4,12:34:20,3.0,2.0,1.0,0.13435224,,0,12:27:54,2024_01_09_12_34_20_997041,0.6,1.5,0.2550567250008586,101.7045827138148,23.68494593637083,-10.636614437607962,-0.0139739842160165,12.262298250106747,3.0,1.7813942382092112,1,0.4333333333333333,2.033333333333333,2.533333333333333,4.066666666666666,9.97765611400655,114.59828700058024,114.01713258454907,17.18623585452241,39.63271034301434,110.27427612628482,900,0,360,592,0.2666666666666666,115.60850982261276,482,17.18623585452241,899,114.15577596568303,17.18623585452241,338.0,87.8323920882837,47.11978822497229,114.10451161513592,65.2360655818351,1,,100.77425985563973,-0.1301525812970466,0.4995809457055253,0,0.0,0.0,0.1,21.0,0.1,20.0,,,,0,4,idm26_2,idm26_2_4,1.0,,,,1.0,1.0,0.0,0.9722276099888412,0.0054112903225806,0.0223610996885782,-14.598287000580244,-14.017132584549062,82.8137641454776,104.03947647054252,104.6206308865737,100.29662001227828,20.0,2.0,1.2666666666666666,1.1666666666666667,0.1,1,0.1,dom,1.0,3,0.1843057323830126,0.0,-2.0,4.0,1,idm26_2_3.0,0.2653238832069664,0.3502531611423404,-0.967239808161485,31,12.716666666666667
23,2256,day4,20231027,20240109,test,idm26_2_8663,male,6,12:39:13,4.0,3.0,1.0,0.05373997,,0,12:27:54,2024_01_09_12_39_13_222907,0.9333333333333332,1.8,3.7231466472150174,91.4591968357344,11.653038102109807,-1.0489958121480616,-0.013790821715707,0.1533293672478204,2.0,2.4048185545954235,1,0.4666666666666667,0.9333333333333332,0.0,3.533333333333333,7.384215418160436,115.74240638469828,113.83113110286804,85.38715069110577,38.13477570308614,110.29846677097149,900,0,392,737,0.6666666666666666,115.7686686629642,532,85.38640013677056,894,114.255969464937,85.38640013677056,352.0,-133.9894529572584,-125.50946279096316,115.75902996518568,56.08083606566923,1,,102.69556959238233,-0.1285653006247821,0.4321447559260864,0,0.0,0.0,0.4333333333333333,21.0,0.4333333333333333,20.0,,,,0,6,idm26_2,idm26_2_6,1.0,,,,1.0,1.0,0.0,0.991544276655508,0.0007168458781362,0.007738877466356,-15.74240638469828,-13.831131102868031,14.612849308894232,106.4469156847076,108.35819096653783,102.91425135281106,20.0,3.066666666666667,1.7333333333333334,1.3,0.4333333333333333,1,0.4333333333333333,dom,1.0,3,0.2025510347806361,-0.2502725334945491,-1.8166490812662808,4.0,2,idm26_2_4.0,0.2025510347806361,-0.2502725334945491,-1.8166490812662808,31,75.42222222222222
24,2260,day4,20231027,20240109,test,idm26_2_8663,male,10,12:50:51,5.0,4.0,1.0,0.188093753,,0,12:27:54,2024_01_09_12_50_51_318059,1.6,1.6333333333333333,-0.5658587304872923,88.40035656108398,25.980427512615307,-54.36212357851999,-18.397611049336,343.8845630565096,0.0,1.5239802735581984,1,0.3333333333333333,0.4666666666666667,0.4333333333333333,1.2,15.637229211134366,116.7727950928382,115.17116783405174,8.344675295127377,25.64772418196701,110.74663513345492,900,127,414,628,3.066666666666667,117.2548167585378,487,8.344675295127377,899,115.17131418890916,8.344675295127377,372.0,-178.43468685491942,178.73554949482372,115.14480453207896,59.76027571534675,1,-1.6849846862300828,98.88356726365632,-0.1010494542552201,0.4907686136855346,4,0.4,0.4,1.1333333333333333,16.033333333333335,1.1333333333333333,0.4333333333333333,0.4,0.8333333333333334,0.3,0,10,idm26_2,idm26_2_10,3.0,,,,1.0,3.0,0.010734673869671,0.0652516674983438,0.0013551084862,0.922658550145785,-16.772795092838205,-15.171167834051737,91.65532470487264,99.53393862291736,101.13556588170384,95.10940592232056,20.0,3.8,2.4,1.2666666666666666,0.4333333333333333,2,0.4333333333333333,dom,3.0,2,46.14251048444751,-0.3349895420870775,-1.3951672178207275,4.0,2,idm26_2_5.0,39.25924736101006,-0.115443396140515,-1.383107598290456,31,216.11111111111111
25,2262,day4,20231027,20240109,test,idm26_2_8663,male,12,12:55:13,6.0,5.0,1.0,0.197050672,,0,12:27:54,2024_01_09_12_55_13_091703,0.9333333333333332,1.4,3.62929002172629,110.01280740332987,14.91901524203433,-17.993073090443893,-5.50312259313929,40.642972636655216,1.0,2.725566896477767,3,0.2666666666666666,1.7333333333333334,2.7,5.133333333333334,17.59648395406789,111.70497451094164,115.43916041528516,93.60072775924236,25.40481203114638,107.26685930247017,900,0,393,812,0.3666666666666666,115.76538409731432,428,93.60072775924236,899,115.63059386397548,93.60072775924236,349.0,157.69494976854176,159.31101277591446,111.49585802801724,64.86898427925786,1,-4.4531135149510686,93.98093493231411,-0.2182354219602367,0.808459697062345,6,0.0,0.0,0.5,21.0,0.5,20.0,,,,0,12,idm26_2,idm26_2_12,1.0,,,,1.0,1.0,0.0003783068783068,0.9471912611864534,0.0001612903225806,0.0522691416126595,-11.70497451094165,-15.439160415285151,6.399272240757626,97.84267646121728,94.10849055687378,89.67037534840227,20.0,3.1,1.6333333333333333,1.1333333333333333,0.5,1,0.5,dom,1.0,3,5.304246472170825,0.7259814249584982,-0.5337663585430517,4.0,2,idm26_2_6.0,6.155798575116586,0.5270651724682912,-0.7350836531754319,31,57.88888888888889
26,2264,day4,20231027,20240109,test,idm26_2_8663,male,14,13:01:18,7.0,6.0,1.0,0.197050672,,0,12:27:54,2024_01_09_13_01_18_761129,1.0333333333333334,1.4333333333333331,1.4635471494009566,99.71879636826026,21.12700078403596,-68.64638629538089,-10.0057892528726,243.6061232577712,2.0,1.9570856134798464,3,0.3333333333333333,0.9666666666666668,3.2,2.433333333333333,18.000625084186424,114.40318949975132,110.28950026939654,52.438226053927664,29.630191064323604,106.19173263428382,900,20,396,637,0.1333333333333333,114.40318949975132,539,52.438226053927664,899,110.29306718335545,52.438226053927664,352.0,155.4150005961419,163.15811671419502,97.2746271189075,62.110276631282346,1,-1.578303037553702,91.61666335857198,-0.1682938867711657,0.5538274569728407,6,0.0,0.0,0.5666666666666667,21.0,0.5666666666666667,20.0,,,,0,14,idm26_2,idm26_2_14,1.0,,,,1.0,3.0,0.0073534756927908,0.4412605827193643,0.0002789388245519,0.5511070027632929,-14.403189499751328,-10.289500269396544,47.56177394607234,92.28887518521012,96.40256441556492,88.1911075500974,20.0,3.2,1.7333333333333334,1.1666666666666667,0.5666666666666667,1,20.0,dom,1.0,3,7.37878488393928,0.4202264623874009,-1.333414191879264,4.0,2,idm26_2_7.0,12.603971567330984,2.002214378302491,3.820432601688064,32,178.25
27,2265,day4,20231027,20240109,test,idm26_2_8663,male,15,13:04:22,8.0,7.0,1.0,0.197050672,,0,12:27:54,2024_01_09_13_04_22_135553,0.8333333333333334,1.4666666666666666,-0.663084929881382,109.44608516531856,26.37454761883508,-46.6558289003252,-9.13443986754844,149.88525959297462,2.0,1.6941683843226518,1,0.3,0.9333333333333332,2.533333333333333,2.3,19.28366420755968,105.11907651380136,115.36425133662136,9.347949985062307,28.96562846459508,111.973867239307,900,0,365,579,0.9333333333333332,116.97325073565985,458,9.347949985062307,899,115.46016816561672,9.347949985062307,341.0,-166.94096870168852,-178.36710673395322,115.4228955984748,62.10855638373658,1,-2.0041784353172467,93.15630698773212,-0.0910458320154562,0.5919721248602016,8,0.0,0.0,0.3,17.933333333333334,0.3,20.0,,,,0,15,idm26_2,idm26_2_15,1.0,,,,1.0,1.0,0.0,0.982939147453192,0.0004112903225806,0.0166495622242277,-5.119076513801376,-15.364251336621344,90.6520500149377,96.08058712906168,85.8354123062417,92.69020303174732,20.0,2.1666666666666665,1.3666666666666667,1.0666666666666669,0.3,1,0.3,dom,1.0,3,6.89178051415514,1.001070791252019,-0.7016690159843559,4.0,2,idm26_2_8.0,10.985521937338998,1.1179146368648576,0.2666664345867353,32,50.488888888888894
28,2270,day5,20231027,20240110,test,idm26_2_8663,male,20,12:51:10,9.0,8.0,1.0,0.192572212,,1,12:50:06,2024_01_10_12_51_10_986457,1.1,1.6666666666666667,12.372976872250694,90.69043251361931,12.87904389421378,-56.70685880846448,-8.46353323002408,270.7940545432934,0.0,1.6281099866341011,0,0.3333333333333333,0.1333333333333333,0.2666666666666666,0.2,18.53673685008082,117.06809959975372,115.8754604349718,117.20784289345713,26.70138061415506,110.8711947737069,541,0,405,-2,0.0,117.06809959975372,539,117.06809959975372,539,115.87671416507791,110.173143624627,354.0,-169.28609237099664,-167.46306884180012,113.07122041818631,55.44146746244506,1,-1.5553535518083448,93.24390692672932,-0.0793061906046811,0.3718600735687287,2,0.0,0.0,0.5666666666666667,21.0,0.5666666666666667,20.0,,,,0,20,idm26_2,idm26_2_20,3.0,,,,1.0,3.0,0.0074740510238924,0.4926474874812691,0.0052789388245519,0.4945995226702864,-17.068099599753705,-15.875460434971808,-17.20784289345711,97.338723584891,98.5313627496729,92.33445792362608,8.033333333333333,3.5,1.8,1.2333333333333334,0.5666666666666667,1,20.0,dom,3.0,2,32.41305536210154,0.0304592510086589,-0.8122759231254628,4.0,2,idm26_2_9.0,29.41917239167549,-0.3152787393389599,-1.2155587121724527,30,
29,2271,day5,20231027,20240110,test,idm26_2_8663,male,21,12:53:16,10.0,9.0,1.0,0.067175348,,1,12:50:07,2024_01_10_12_53_16_120964,0.8666666666666667,1.933333333333333,-0.1567405639470496,85.75469422669043,31.982763153220127,-7.030444603627108,-1.5937695264495386,3.9093299465309306,3.0,1.5460924954409097,1,0.3666666666666666,0.8,0.0,1.7,8.855129818701302,107.83725080818968,113.73581264505968,9.23642982327759,27.705596357188742,111.10713823151524,900,0,383,562,2.8666666666666667,115.21080409689986,525,9.224283395458595,892,113.79566401069296,9.224283395458595,356.0,136.21616970401575,145.31551834171032,9.23642982327759,51.76772469600728,1,,102.30944403286638,-0.1252549828106686,0.3547517637519411,0,0.0,0.0,0.4333333333333333,16.433333333333334,0.4333333333333333,20.0,,,,0,21,idm26_2,idm26_2_21,1.0,,,,1.0,1.0,0.0,0.9554128316637184,0.0004112903225806,0.0441758780137014,-7.837250808189656,-13.735812645059678,90.76357017672242,104.88068282635838,98.98212098948837,102.25200841281396,20.0,2.7666666666666666,1.8666666666666667,1.4333333333333331,0.4333333333333333,1,0.4333333333333333,dom,1.0,3,,,,4.0,2,idm26_2_10.0,,,,30,48.983333333333334
